Record ID,Encounter ID,Date day/month/(year),Encounter Start Time,Encounter Length
812,6,29/07,08:42:21,473
813,3,29/07,09:20:02,1
814,3,29/07,09:35:52,101
815,6,29/07,10:08:26,9
816,3,29/07,11:32:40,586
817,6,29/07,11:46:04,43
818,6,29/07,15:16:12,110
819,6,29/07,15:27:16,454
820,6,29/07,15:57:46,1
821,36,29/07,17:53:14,23
822,6,29/07,18:07:02,32
823,6,29/07,18:21:32,1
824,3,29/07,23:23:56,4
825,6,30/07,06:14:17,1
826,6,30/07,08:26:30,10
827,6,30/07,08:31:38,1
828,3,30/07,09:17:33,563
829,36,30/07,09:48:27,38
830,6,30/07,13:01:18,1
831,3,30/07,13:23:28,1
832,36,30/07,13:56:38,246
833,3,30/07,16:52:08,11
834,3,30/07,18:27:30,1
835,3,30/07,18:35:07,38
836,3,30/07,19:08:24,119
837,3,30/07,20:18:20,1123
838,3,30/07,20:43:24,638
839,3,30/07,21:02:27,1
840,6,31/07,01:51:48,1
841,3,31/07,03:09:42,29
842,6,31/07,06:11:37,8
843,3,31/07,07:34:27,29
844,36,31/07,07:53:31,1
845,6,31/07,10:26:11,1
846,6,31/07,10:46:49,347
847,36,31/07,12:09:59,338
848,36,31/07,12:34:42,113
849,36,31/07,12:58:41,24
850,12,31/07,16:33:48,1
851,6,31/07,18:52:32,14
852,6,31/07,18:57:08,1533
853,6,31/07,19:34:29,666
854,6,31/07,21:15:45,1
855,12,31/07,21:39:22,25
856,12,31/07,21:44:34,21
857,36,01/08,05:58:16,1
858,3,01/08,06:20:30,1
859,6,01/08,08:48:48,2
860,43,01/08,09:04:32,19
861,6,01/08,10:06:20,1
862,6,01/08,13:16:55,15
