,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
23->25,0.656422439,0.655452504,0.654483294,0.653516098,0.652551147,0.65158811,0.650626632,0.649667535,0.648710274,0.647754887,0.646801627,0.645850551,0.644901719,0.643955201,0.643011986,0.642071041,0.641132203,0.640195783,0.63926187,0.638330563,0.637402492,0.63647755,0.63555589,0.634637403,0.633721967,0.632809154,0.63189879,0.630990684,0.630084624,0.629180035,0.628276615,0.627374737,0.62647556,0.625579267,0.624685671,0.623794147,0.622904397,0.622017413,0.6211325,0.620250298,0.619370036,0.618491866,0.617617106,0.61674498,0.615876433,0.615011982,0.614152295,0.613295896,0.612442525,0.611591829,0.610743319,0.609897419,0.609054764,0.608212031,0.607370419,0.606530072,0.60569379,0.604858043,0.60402735,0.603194172,0.603194172,0.602366871,0.601540424,0.600712327,0.599886086,0.599064524,0.598244565,0.597427166,0.596612853,0.595799949,0.594989198,0.594180261,0.593374432,0.592570505,0.591768259,0.590967526,0.590168759,0.589372309,0.588578448,0.587787395,0.586998386,0.586212137,0.585428812,0.584647725,0.583868696,0.583091572,0.582315498,0.58154044,0.580766371,0.57999294,0.579220159,0.578448341,0.577678938,0.576911511,0.576146228,0.575382967,0.574621359,0.573861327,0.573102556,0.572345004,0.571588397,0.570833177,0.570079519,0.569327363,0.568576866,0.56782859,0.567082433,0.566338303,0.565596114,0.564855597,0.564116691,0.563379339,0.562643671,0.561909979,0.561178363,0.560448573,0.559720546,0.558994057,0.55826906,0.557545511
23->26,0.090044388,0.090970698,0.091894733,0.092816275,0.093735088,0.09465092,0.095563502,0.096472542,0.097377725,0.098278713,0.099175139,0.100066607,0.100952686,0.101832911,0.102706773,0.103573721,0.104433152,0.105284407,0.106126764,0.106959431,0.107781537,0.108592122,0.109390126,0.110174373,0.110943559,0.111696231,0.112430766,0.113145346,0.11383793,0.114506212,0.115147584,0.115759081,0.116337323,0.116878429,0.117377934,0.117830667,0.118230607,0.118570701,0.118842638,0.119036548,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119140625,0.119053199,0.118888472,0.118655098,0.118360519,0.118011169,0.117612639,0.117169811,0.116686967,0.116167877,0.115615874,0.115033915,0.114424635,0.113790386,0.113133275,0.112455197,0.111757858,0.1110428,0.110311419,0.109564982,0.108804644,0.108031455,0.107246377,0.106450288,0.105643994,0.104828238,0.104003699,0.103171008,0.102330744,0.101483443,0.100629602,0.099769682,0.09890411,0.098033283,0.097157572,0.09627732,0.09539285
23->29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23->33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23->36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23->39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24->25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24->26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24->29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24->33,0.582164641,0.582613904,0.583064361,0.583516018,0.583968883,0.584422914,0.584878116,0.585334592,0.585792351,0.586251202,0.586711146,0.587172234,0.587634522,0.588097908,0.588562221,0.589027448,0.589493635,0.589960771,0.590428782,0.590897649,0.591367222,0.591837469,0.592308285,0.592779552,0.593251359,0.593723728,0.594196532,0.594670022,0.595144075,0.595618634,0.596093809,0.596569546,0.59704578,0.597522635,0.598000149,0.598478368,0.598957347,0.599437032,0.599917484,0.600398645,0.600880844,0.601363785,0.601847689,0.602332366,0.602817579,0.603303023,0.60378812,0.604272923,0.604757505,0.605242208,0.605727508,0.606213214,0.60669937,0.607184902,0.607671124,0.60815721,0.608644166,0.609133457,0.609624156,0.610111601,0.610111601,0.610598008,0.611083821,0.611569704,0.612055257,0.612541236,0.613026057,0.613509927,0.613992961,0.614476032,0.614959938,0.615445216,0.615930792,0.616416281,0.616901938,0.617387282,0.617872578,0.618358329,0.618844369,0.619330565,0.619817063,0.62030374,0.620790377,0.621277239,0.621764552,0.622252608,0.622741361,0.623231056,0.62372163,0.624212934,0.62470484,0.62519715,0.625689774,0.626183029,0.626676966,0.627171479,0.627666251,0.628161286,0.628656587,0.629152429,0.629648796,0.630145478,0.630642347,0.631139534,0.63163704,0.632134328,0.632631139,0.633127236,0.633622286,0.634115766,0.634607135,0.635095579,0.635580184,0.636060459,0.636535999,0.637006522,0.637471621,0.63793049,0.638382885,0.63882881
24->36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24->39,0.734293133,0.734511278,0.73472871,0.734945386,0.735161265,0.735376297,0.735590434,0.73580362,0.736015796,0.7362269,0.736436863,0.736645611,0.736853064,0.737059136,0.737263732,0.737456027,0.737646138,0.737833909,0.738019169,0.738201729,0.738381382,0.7385579,0.738731029,0.738900491,0.739065975,0.739227134,0.739383581,0.739534884,0.739680553,0.73982004,0.739952719,0.740077881,0.740194715,0.74030229,0.740399533,0.740485199,0.740557835,0.740615738,0.740656895,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740678909,0.740699967,0.740739453,0.740795156,0.74086521,0.740948023,0.741042232,0.741146663,0.741260298,0.741382252,0.741511748,0.741648107,0.74180499,0.741980652,0.742160063,0.742342926,0.742528972,0.742717961,0.742897539,0.743056547,0.743196444,0.743318558,0.743424094,0.743514155,0.743589744,0.743662122,0.743731491,0.743798033,0.743861918,0.743923303,0.74398233,0.744039134,0.744093838,0.744146555,0.744197393,0.74424645,0.744293818,0.744339583,0.744383824
25->26,0.087101488,0.087891302,0.088693556,0.089508899,0.090338024,0.09118168,0.092040668,0.092915853,0.093808167,0.094718618,0.095648294,0.096598377,0.097570147,0.098564996,0.099584441,0.100630135,0.101703888,0.102785532,0.103875522,0.104974358,0.106082588,0.107200818,0.108329717,0.109470026,0.110622569,0.111788264,0.112968137,0.11416334,0.115375167,0.116605083,0.117854746,0.119126046,0.120421145,0.121742525,0.123093056,0.124476066,0.125895448,0.127355775,0.128862458,0.130421953,0.131991845,0.133573164,0.135167169,0.13677541,0.138399822,0.140042852,0.141707644,0.143398306,0.145120311,0.146881123,0.148691194,0.150565622,0.152527076,0.154611212,0.156702899,0.158802178,0.160909091,0.163023679,0.165145985,0.167276051,0.167276051,0.169413919,0.171559633,0.173713235,0.17587477,0.17804428,0.180221811,0.182407407,0.184601113,0.186802974,0.189113688,0.191509214,0.193972957,0.196493107,0.199061033,0.201670293,0.204315988,0.206994329,0.209702348,0.212437693,0.215198477,0.217983179,0.220790557,0.223619595,0.226469458,0.229339455,0.232229013,0.235137656,0.238064991,0.24101069,0.243974484,0.24695615,0.249955508,0.252972411,0.256006744,0.259023936,0.262026229,0.265015641,0.268026276,0.271026177,0.274016936,0.277,0.27997669,0.282948214,0.285915682,0.288880112,0.291842445,0.294830901,0.29784498,0.300884235,0.303948264,0.307010983,0.310073168,0.313135545,0.316198793,0.31926355,0.322330415,0.32539995,0.328449264,0.331479712
25->29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25->33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25->36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25->39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26->29,0.654507915,0.655647383,0.656788422,0.657931034,0.659075224,0.660220994,0.661368348,0.662517289,0.66366782,0.664819945,0.665973666,0.667128988,0.668285913,0.669444444,0.670604587,0.671766342,0.672929715,0.674094708,0.675261324,0.676429568,0.677599442,0.67877095,0.679944095,0.681118881,0.682295311,0.683473389,0.684653118,0.685834502,0.687017544,0.688202247,0.689388616,0.690576653,0.691766362,0.692957746,0.69415081,0.695345557,0.69654199,0.697740113,0.698939929,0.700141443,0.701344657,0.702549575,0.703756201,0.704964539,0.706174592,0.707386364,0.708599858,0.709815078,0.711032028,0.712250712,0.713471133,0.714693295,0.715917202,0.717142857,0.718370264,0.719599428,0.720830351,0.722063037,0.723297491,0.724533716,0.724533716,0.725771716,0.727011494,0.728253055,0.729496403,0.730741541,0.731988473,0.733237203,0.734487734,0.735740072,0.73699422,0.738250181,0.739507959,0.74076756,0.742028986,0.743292241,0.744557329,0.745824256,0.747093023,0.748363636,0.749636099,0.750910415,0.752186589,0.753464624,0.754744526,0.756026297,0.757309942,0.758595465,0.75988287,0.761172161,0.762463343,0.76375642,0.765051395,0.766348273,0.767647059,0.768947756,0.770250368,0.771554901,0.772861357,0.774169742,0.775480059,0.776792313,0.778106509,0.77942265,0.780740741,0.782060786,0.783382789,0.784706756,0.785978531,0.787201142,0.788377385,0.789509849,0.790600933,0.791652865,0.792716327,0.793743005,0.794781789,0.795832153,0.796802554,0.797696794
26->33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001683502,0.004784689,0.009104704,0.014492754,0.020833333,0.028037383,0.036036036,0.044776119,0.054216867,0.064327485,0.075085324,0.086474501,0.098484848,0.111111111,0.124352332,0.137055838,0.149253731,0.16097561,0.172248804,0.183098592,0.192449355,0.200361011,0.206896552,0.212121212,0.216101695,0.218905473,0.220600162,0.221252974,0.220930233,0.21969697,0.21761658,0.214750542,0.211158192,0.206896552,0.202020202,0.197368421,0.192926045,0.188679245,0.184615385,0.180722892,0.17699115,0.173410405,0.169971671,0.166666667
26->36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26->39,0.000453721,0.000403714,0.000351989,0.000298454,0.000243013,0.000185563,0.000125992,6.42E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29->33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29->36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29->39,0.374594744,0.374848713,0.375099269,0.375346223,0.375589372,0.3758285,0.376063376,0.376293748,0.376519348,0.376739886,0.376955048,0.377164496,0.377367864,0.377564753,0.377754732,0.377937329,0.378095788,0.378228404,0.378333313,0.378408473,0.378451641,0.378460351,0.3784507,0.3784212,0.3783702,0.37829586,0.378175106,0.37800374,0.377777058,0.377512794,0.377231024,0.37692995,0.376632989,0.376314174,0.375943594,0.375600563,0.37522914,0.374825647,0.374385742,0.373938096,0.37351702,0.373126615,0.372771894,0.372417355,0.372063,0.371708828,0.371354839,0.371001032,0.370647408,0.370293966,0.369940706,0.369587629,0.369234733,0.36888202,0.368529488,0.368177137,0.367824968,0.36747298,0.367121173,0.366769547,0.366769547,0.366418102,0.366066838,0.365715754,0.365364851,0.365014128,0.364663585,0.364313222,0.363963039,0.363613036,0.363199627,0.362738813,0.362241678,0.361716147,0.361168033,0.360601696,0.360020475,0.359426963,0.358823213,0.358210863,0.357591241,0.356965434,0.356334339,0.355698705,0.35505916,0.354416234,0.35377038,0.353121988,0.352471389,0.351818876,0.351164698,0.350509078,0.349852208,0.349194259,0.348535383,0.347875713,0.34721537,0.34655446,0.34589308,0.345231314,0.344569242,0.343906933,0.343244451,0.342581853,0.341919192,0.341256516,0.340593868,0.339931289,0.339268815,0.338606479,0.337944313,0.337282345,0.336620601,0.335959105,0.33529788,0.334636947,0.333976324,0.333316029,0.33265608,0.331996491
33->36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33->39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36->39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
